Time[s], 通道 0, 通道 1
18.1212773, 0, 1
18.1212783, 0, 0
18.1212799, 0, 1
18.1212809, 0, 0
18.1212810, 1, 0
18.1212825, 1, 1
18.1212835, 1, 0
18.1212836, 0, 0
18.1212852, 0, 1
18.1212861, 0, 0
18.1212863, 1, 0
18.1212869, 0, 0
18.1212982, 0, 1
18.1212992, 0, 0
18.1213079, 0, 1
18.1213088, 0, 0
18.1213089, 1, 0
18.1213105, 1, 1
18.1213114, 1, 0
18.1213115, 0, 0
18.1213131, 0, 1
18.1213141, 0, 0
18.1213142, 1, 0
18.1213157, 1, 1
18.1213167, 1, 0
18.1213168, 0, 0
18.1213183, 0, 1
18.1213193, 0, 0
18.1213210, 0, 1
18.1213219, 0, 0
18.1213221, 1, 0
18.1213236, 1, 1
18.1213246, 1, 0
18.1213262, 1, 1
18.1213272, 1, 0
18.1213280, 0, 0
18.1213378, 1, 0
18.1213387, 1, 1
18.1213396, 1, 0
18.1213404, 0, 0
18.1213413, 0, 1
18.1213423, 1, 1
18.1218867, 0, 1
18.1218875, 0, 0
18.1218892, 0, 1
18.1218901, 0, 0
18.1218918, 0, 1
18.1218928, 0, 0
18.1218944, 0, 1
18.1218954, 0, 0
18.1218970, 0, 1
18.1218980, 0, 0
18.1218997, 0, 1
18.1219006, 0, 0
18.1219009, 1, 0
18.1219023, 1, 1
18.1219033, 1, 0
18.1219035, 0, 0
18.1219049, 0, 1
18.1219059, 0, 0
18.1219075, 0, 1
18.1219085, 0, 0
18.1219159, 0, 1
18.1219169, 0, 0
18.1219170, 1, 0
18.1219177, 0, 0
18.1219234, 1, 0
18.1219242, 1, 1
18.1219251, 1, 0
18.1219253, 0, 0
18.1219268, 0, 1
18.1219278, 0, 0
18.1219294, 0, 1
18.1219304, 0, 0
18.1219320, 0, 1
18.1219330, 0, 0
18.1219347, 0, 1
18.1219356, 0, 0
18.1219373, 0, 1
18.1219383, 0, 0
18.1219385, 1, 0
18.1219399, 1, 1
18.1219409, 1, 0
18.1219411, 0, 0
18.1219425, 0, 1
18.1219435, 0, 0
18.1219437, 1, 0
18.1219520, 0, 0
18.1219522, 0, 1
18.1219531, 0, 0
18.1219532, 1, 0
18.1219540, 0, 0
18.1219601, 0, 1
18.1219611, 1, 1
19.3195466, 0, 1
19.3195474, 0, 0
19.3195490, 0, 1
19.3195500, 0, 0
19.3195516, 0, 1
19.3195526, 0, 0
19.3195543, 0, 1
19.3195552, 0, 0
19.3195569, 0, 1
19.3195579, 0, 0
19.3195595, 0, 1
19.3195605, 0, 0
19.3195607, 1, 0
19.3195621, 1, 1
19.3195631, 1, 0
19.3195633, 0, 0
19.3195648, 0, 1
19.3195657, 0, 0
19.3195674, 0, 1
19.3195684, 0, 0
19.3195758, 0, 1
19.3195768, 0, 0
19.3195769, 1, 0
19.3195776, 0, 0
19.3195833, 1, 0
19.3195841, 1, 1
19.3195851, 1, 0
19.3195852, 0, 0
19.3195867, 0, 1
19.3195877, 0, 0
19.3195879, 1, 0
19.3195893, 1, 1
19.3195903, 1, 0
19.3195905, 0, 0
19.3195920, 0, 1
19.3195929, 0, 0
19.3195946, 0, 1
19.3195956, 0, 0
19.3195972, 0, 1
19.3195982, 0, 0
19.3195984, 1, 0
19.3195998, 1, 1
19.3196008, 1, 0
19.3196010, 0, 0
19.3196025, 0, 1
19.3196034, 0, 0
19.3196036, 1, 0
19.3196119, 0, 0
19.3196121, 0, 1
19.3196131, 0, 0
19.3196132, 1, 0
19.3196139, 0, 0
19.3196203, 0, 1
19.3196213, 0, 0
19.3196230, 0, 1
19.3196239, 0, 0
19.3196256, 0, 1
19.3196266, 0, 0
19.3196282, 0, 1
19.3196292, 0, 0
19.3196308, 0, 1
19.3196318, 0, 0
19.3196335, 0, 1
19.3196344, 0, 0
19.3196361, 0, 1
19.3196371, 0, 0
19.3196387, 0, 1
19.3196397, 0, 0
19.3196483, 0, 1
19.3196493, 0, 0
19.3196495, 1, 0
19.3196501, 0, 0
19.3196566, 0, 1
19.3196576, 0, 0
19.3196592, 0, 1
19.3196602, 0, 0
19.3196618, 0, 1
19.3196628, 0, 0
19.3196630, 1, 0
19.3196645, 1, 1
19.3196654, 1, 0
19.3196656, 0, 0
19.3196671, 0, 1
19.3196681, 0, 0
19.3196697, 0, 1
19.3196707, 0, 0
19.3196709, 1, 0
19.3196723, 1, 1
19.3196733, 1, 0
19.3196735, 0, 0
19.3196750, 0, 1
19.3196759, 0, 0
19.3196846, 0, 1
19.3196856, 1, 0
19.3196864, 0, 0
19.3196928, 0, 1
19.3196938, 0, 0
19.3196940, 1, 0
19.3196955, 1, 1
19.3196964, 1, 0
19.3196981, 1, 1
19.3196991, 1, 0
19.3196992, 0, 0
19.3197007, 0, 1
19.3197017, 0, 0
19.3197033, 0, 1
19.3197043, 0, 0
19.3197045, 1, 0
19.3197060, 1, 1
19.3197069, 1, 0
19.3197071, 0, 0
19.3197086, 0, 1
19.3197096, 0, 0
19.3197112, 0, 1
19.3197122, 0, 0
19.3197208, 0, 1
19.3197218, 0, 0
19.3197219, 1, 0
19.3197279, 0, 0
19.3197288, 0, 1
19.3197298, 1, 1
19.3215703, 0, 1
19.3215712, 0, 0
19.3215728, 0, 1
19.3215738, 0, 0
19.3215754, 0, 1
19.3215764, 0, 0
19.3215781, 0, 1
19.3215790, 0, 0
19.3215807, 0, 1
19.3215817, 0, 0
19.3215833, 0, 1
19.3215843, 0, 0
19.3215845, 1, 0
19.3215859, 1, 1
19.3215869, 1, 0
19.3215871, 0, 0
19.3215886, 0, 1
19.3215895, 0, 0
19.3215897, 1, 0
19.3215912, 1, 1
19.3215922, 1, 0
19.3215923, 0, 0
19.3216064, 0, 1
19.3216074, 0, 0
19.3216140, 0, 1
19.3216150, 0, 0
19.3216151, 1, 0
19.3216166, 1, 1
19.3216176, 1, 0
19.3216177, 0, 0
19.3216192, 0, 1
19.3216202, 0, 0
19.3216219, 0, 1
19.3216229, 0, 0
19.3216245, 0, 1
19.3216255, 0, 0
19.3216271, 0, 1
19.3216281, 0, 0
19.3216282, 1, 0
19.3216297, 1, 1
19.3216307, 1, 0
19.3216324, 1, 1
19.3216334, 1, 0
19.3216342, 0, 0
19.3216430, 0, 1
19.3216440, 0, 0
19.3216456, 0, 1
19.3216466, 0, 0
19.3216482, 0, 1
19.3216492, 0, 0
19.3216509, 0, 1
19.3216519, 0, 0
19.3216535, 0, 1
19.3216545, 0, 0
19.3216561, 0, 1
19.3216571, 0, 0
19.3216587, 0, 1
19.3216597, 0, 0
19.3216599, 1, 0
19.3216614, 1, 1
19.3216624, 1, 0
19.3216640, 1, 1
19.3216650, 1, 0
19.3216658, 0, 0
19.3216753, 0, 1
19.3216763, 0, 0
19.3216849, 0, 1
19.3216859, 0, 0
19.3216876, 0, 1
19.3216885, 0, 0
19.3216902, 0, 1
19.3216912, 0, 0
19.3216928, 0, 1
19.3216938, 0, 0
19.3216954, 0, 1
19.3216964, 0, 0
19.3216981, 0, 1
19.3216990, 0, 0
19.3217007, 0, 1
19.3217017, 0, 0
19.3217033, 0, 1
19.3217043, 0, 0
19.3217044, 1, 0
19.3217051, 0, 0
19.3217162, 0, 1
19.3217172, 0, 0
19.3217258, 0, 1
19.3217267, 0, 0
19.3217284, 0, 1
19.3217294, 0, 0
19.3217310, 0, 1
19.3217320, 0, 0
19.3217336, 0, 1
19.3217346, 0, 0
19.3217362, 0, 1
19.3217372, 0, 0
19.3217389, 0, 1
19.3217399, 0, 0
19.3217415, 0, 1
19.3217425, 0, 0
19.3217441, 0, 1
19.3217451, 0, 0
19.3217452, 1, 0
19.3217459, 0, 0
19.3217572, 0, 1
19.3217582, 0, 0
19.3217668, 0, 1
19.3217678, 0, 0
19.3217694, 0, 1
19.3217704, 0, 0
19.3217721, 0, 1
19.3217730, 0, 0
19.3217731, 1, 0
19.3217747, 1, 1
19.3217757, 0, 0
19.3217773, 0, 1
19.3217783, 0, 0
19.3217799, 0, 1
19.3217809, 0, 0
19.3217810, 1, 0
19.3217826, 1, 1
19.3217835, 1, 0
19.3217836, 0, 0
19.3217852, 0, 1
19.3217862, 0, 0
19.3217863, 1, 0
19.3217870, 0, 0
19.3217982, 0, 1
19.3217992, 0, 0
19.3218079, 0, 1
19.3218089, 1, 0
19.3218105, 1, 1
19.3218115, 1, 0
19.3218131, 1, 1
19.3218141, 1, 0
19.3218142, 0, 0
19.3218157, 0, 1
19.3218167, 0, 0
19.3218184, 0, 1
19.3218194, 1, 0
19.3218210, 1, 1
19.3218220, 1, 0
19.3218221, 0, 0
19.3218236, 0, 1
19.3218246, 0, 0
19.3218262, 0, 1
19.3218272, 0, 0
19.3218273, 1, 0
19.3218280, 0, 0
19.3218379, 1, 0
19.3218387, 1, 1
19.3218397, 1, 0
19.3218405, 0, 0
19.3218413, 0, 1
19.3218423, 1, 1
19.3223867, 0, 1
19.3223876, 0, 0
19.3223892, 0, 1
19.3223902, 0, 0
19.3223918, 0, 1
19.3223928, 0, 0
19.3223944, 0, 1
19.3223954, 0, 0
19.3223971, 0, 1
19.3223981, 0, 0
19.3223997, 0, 1
19.3224007, 0, 0
19.3224009, 1, 0
19.3224023, 1, 1
19.3224033, 1, 0
19.3224035, 0, 0
19.3224049, 0, 1
19.3224059, 0, 0
19.3224076, 0, 1
19.3224086, 0, 0
19.3224159, 0, 1
19.3224169, 0, 0
19.3224170, 1, 0
19.3224177, 0, 0
19.3224233, 1, 0
19.3224241, 1, 1
19.3224251, 1, 0
19.3224253, 0, 0
19.3224268, 0, 1
19.3224277, 0, 0
19.3224294, 0, 1
19.3224304, 0, 0
19.3224320, 0, 1
19.3224330, 0, 0
19.3224346, 0, 1
19.3224356, 0, 0
19.3224373, 0, 1
19.3224382, 0, 0
19.3224384, 1, 0
19.3224399, 1, 1
19.3224409, 1, 0
19.3224411, 0, 0
19.3224425, 0, 1
19.3224435, 0, 0
19.3224437, 1, 0
19.3224520, 0, 0
19.3224521, 0, 1
19.3224531, 0, 0
19.3224532, 1, 0
19.3224539, 0, 0
19.3224600, 0, 1
19.3224610, 1, 1
